timestamp,zone_id,zone_name,wifi_devices,estimated_occupancy,temperature_c,humidity_pct,power_kw,hvac_status,setpoint_c
2026-08-26 12:49:44,zone_6,Office 2,11,10,26.42,53.7,4.79,ACTIVE,23.0
2026-08-26 12:49:44,zone_7,Meeting Room,3,3,23.49,50.9,2.73,ACTIVE,23.0
2026-08-26 12:49:44,zone_8,Server Room,2,2,22.76,51.6,5.62,ACTIVE,23.0
2026-08-26 12:49:44,zone_9,Corridor,27,26,28.26,61.0,3.71,ACTIVE,23.0
2026-08-26 12:49:44,zone_10,Auditorium,6,6,25.48,57.8,16.21,ACTIVE,23.0
2026-08-26 13:04:44,zone_1,Classroom 1,9,9,26.16,61.0,6.57,ACTIVE,23.0
2026-08-26 13:04:44,zone_2,Classroom 2,12,11,25.19,59.8,5.51,ACTIVE,23.0
2026-08-26 13:04:44,zone_3,Lab 1,20,19,27.06,63.1,11.57,ACTIVE,23.0
2026-08-26 13:04:44,zone_4,Lab 2,22,21,25.36,56.5,9.01,ACTIVE,23.0
2026-08-26 13:04:44,zone_5,Office 1,11,10,26.27,62.3,4.67,ACTIVE,23.0
2026-08-26 13:04:44,zone_6,Office 2,13,12,24.36,60.3,3.34,ACTIVE,23.0
2026-08-26 13:04:44,zone_7,Meeting Room,2,2,22.91,52.1,2.21,ACTIVE,23.0
2026-08-26 13:04:44,zone_8,Server Room,3,3,23.68,63.9,7.59,ACTIVE,23.0
2026-08-26 13:04:44,zone_9,Corridor,22,21,27.71,62.1,3.65,ACTIVE,23.0
2026-08-26 13:04:44,zone_10,Auditorium,10,10,27.92,63.0,21.56,ACTIVE,23.0
2026-08-26 13:19:44,zone_1,Classroom 1,9,9,25.81,52.0,6.16,ACTIVE,23.0
2026-08-26 13:19:44,zone_2,Classroom 2,10,10,24.61,55.4,4.8,ACTIVE,23.0
2026-08-26 13:19:44,zone_3,Lab 1,10,10,26.98,51.0,10.89,ACTIVE,23.0
2026-08-26 13:19:44,zone_4,Lab 2,11,10,26.46,60.5,10.03,ACTIVE,23.0
2026-08-26 13:19:44,zone_5,Office 1,13,12,26.22,56.3,4.75,ACTIVE,23.0
2026-08-26 13:19:44,zone_6,Office 2,9,9,26.16,60.3,4.53,ACTIVE,23.0
2026-08-26 13:19:44,zone_7,Meeting Room,0,0,23.99,53.9,3.05,ACTIVE,23.0
2026-08-26 13:19:44,zone_8,Server Room,1,1,22.0,52.9,5.06,ACTIVE,23.0
2026-08-26 13:19:44,zone_9,Corridor,20,19,26.51,55.2,3.36,ACTIVE,23.0
2026-08-26 13:19:44,zone_10,Auditorium,5,5,27.92,54.2,21.41,ACTIVE,23.0
2026-08-26 13:34:44,zone_1,Classroom 1,9,9,25.25,62.0,5.51,ACTIVE,23.0
2026-08-26 13:34:44,zone_2,Classroom 2,7,7,26.21,57.8,6.56,ACTIVE,23.0
2026-08-26 13:34:44,zone_3,Lab 1,17,16,24.74,50.6,7.62,ACTIVE,23.0
2026-08-26 13:34:44,zone_4,Lab 2,19,18,26.47,62.5,10.62,ACTIVE,23.0
2026-08-26 13:34:44,zone_5,Office 1,14,13,26.27,56.5,4.84,ACTIVE,23.0
2026-08-26 13:34:44,zone_6,Office 2,10,10,24.05,57.9,2.99,ACTIVE,23.0
2026-08-26 13:34:44,zone_7,Meeting Room,3,3,24.47,54.3,3.67,ACTIVE,23.0
2026-08-26 13:34:44,zone_8,Server Room,2,2,22.72,64.4,5.62,ACTIVE,23.0
2026-08-26 13:34:44,zone_9,Corridor,21,20,25.16,53.9,2.63,ACTIVE,23.0
2026-08-26 13:34:44,zone_10,Auditorium,11,10,26.74,63.8,20.67,ACTIVE,23.0
2026-08-26 13:49:44,zone_1,Classroom 1,4,4,25.07,58.8,5.11,ACTIVE,23.0
2026-08-26 13:49:44,zone_2,Classroom 2,14,13,26.65,52.8,7.29,ACTIVE,23.0
2026-08-26 13:49:44,zone_3,Lab 1,13,12,25.5,53.6,8.59,ACTIVE,23.0
2026-08-26 13:49:44,zone_4,Lab 2,20,19,27.5,58.1,11.57,ACTIVE,23.0
2026-08-26 13:49:44,zone_5,Office 1,16,15,26.5,62.5,5.12,ACTIVE,23.0
2026-08-26 13:49:44,zone_6,Office 2,14,13,26.75,52.8,5.2,ACTIVE,23.0
2026-08-26 13:49:44,zone_7,Meeting Room,4,4,23.08,51.7,2.39,ACTIVE,23.0
2026-08-26 13:49:44,zone_8,Server Room,3,3,22.63,56.5,6.19,ACTIVE,23.0
2026-08-26 13:49:44,zone_9,Corridor,27,26,25.83,53.4,3.07,ACTIVE,23.0
2026-08-26 13:49:44,zone_10,Auditorium,4,4,27.49,59.2,21.37,ACTIVE,23.0
2026-08-26 14:04:44,zone_1,Classroom 1,31,30,26.75,53.5,8.03,ACTIVE,23.0
2026-08-26 14:04:44,zone_2,Classroom 2,18,17,24.48,54.8,4.9,ACTIVE,23.0
2026-08-26 14:04:44,zone_3,Lab 1,14,13,25.77,62.3,9.11,ACTIVE,23.0
2026-08-26 14:04:44,zone_4,Lab 2,12,11,25.99,57.3,9.33,ACTIVE,23.0
2026-08-26 14:04:44,zone_5,Office 1,11,10,24.76,60.5,3.53,ACTIVE,23.0
2026-08-26 14:04:44,zone_6,Office 2,15,14,24.49,51.1,3.55,ACTIVE,23.0
2026-08-26 14:04:44,zone_7,Meeting Room,13,12,24.19,59.2,3.88,ACTIVE,23.0
2026-08-26 14:04:44,zone_8,Server Room,3,3,22.45,51.7,6.19,ACTIVE,23.0
2026-08-26 14:04:44,zone_9,Corridor,21,20,26.29,64.1,3.25,ACTIVE,23.0
2026-08-26 14:04:44,zone_10,Auditorium,83,79,26.23,56.1,21.07,ACTIVE,23.0
2026-08-26 14:19:44,zone_1,Classroom 1,22,21,23.94,59.1,4.41,ACTIVE,23.0
2026-08-26 14:19:44,zone_2,Classroom 2,28,27,25.81,64.3,6.82,ACTIVE,23.0
2026-08-26 14:19:44,zone_3,Lab 1,11,10,24.49,53.6,6.78,ACTIVE,23.0
2026-08-26 14:19:44,zone_4,Lab 2,13,12,25.34,61.6,8.32,ACTIVE,23.0
2026-08-26 14:19:44,zone_5,Office 1,11,10,24.48,52.8,3.32,ACTIVE,23.0
2026-08-26 14:19:44,zone_6,Office 2,14,13,26.7,50.8,5.16,ACTIVE,23.0
2026-08-26 14:19:44,zone_7,Meeting Room,18,17,24.19,52.8,4.14,ACTIVE,23.0
2026-08-26 14:19:44,zone_8,Server Room,3,3,23.57,64.3,7.36,ACTIVE,23.0
2026-08-26 14:19:44,zone_9,Corridor,17,16,26.83,50.1,3.5,ACTIVE,23.0
2026-08-26 14:19:44,zone_10,Auditorium,116,110,26.54,62.7,23.11,ACTIVE,23.0
2026-08-26 14:34:44,zone_1,Classroom 1,28,27,26.94,53.8,8.14,ACTIVE,23.0
2026-08-26 14:34:44,zone_2,Classroom 2,30,29,27.31,59.1,8.28,ACTIVE,23.0
2026-08-26 14:34:44,zone_3,Lab 1,20,19,26.54,62.7,10.81,ACTIVE,23.0
2026-08-26 14:34:44,zone_4,Lab 2,17,16,27.1,62.0,11.35,ACTIVE,23.0
2026-08-26 14:34:44,zone_5,Office 1,16,15,25.55,64.5,4.4,ACTIVE,23.0
2026-08-26 14:34:44,zone_6,Office 2,11,10,24.84,57.6,3.59,ACTIVE,23.0
2026-08-26 14:34:44,zone_7,Meeting Room,20,19,26.84,51.2,6.79,ACTIVE,23.0
2026-08-26 14:34:44,zone_8,Server Room,2,2,21.95,61.3,5.62,ACTIVE,23.0
2026-08-26 14:34:44,zone_9,Corridor,8,8,25.32,53.7,2.57,ACTIVE,23.0
2026-08-26 14:34:44,zone_10,Auditorium,110,105,26.55,61.1,22.98,ACTIVE,23.0
2026-08-26 14:49:44,zone_1,Classroom 1,21,20,24.78,54.2,5.36,ACTIVE,23.0
2026-08-26 14:49:44,zone_2,Classroom 2,29,28,25.38,62.3,6.35,ACTIVE,23.0
2026-08-26 14:49:44,zone_3,Lab 1,15,14,26.34,52.5,10.12,ACTIVE,23.0
2026-08-26 14:49:44,zone_4,Lab 2,15,14,26.65,54.7,10.63,ACTIVE,23.0
2026-08-26 14:49:44,zone_5,Office 1,9,9,24.17,51.4,3.03,ACTIVE,23.0
2026-08-26 14:49:44,zone_6,Office 2,11,10,23.73,58.3,2.75,ACTIVE,23.0
2026-08-26 14:49:44,zone_7,Meeting Room,13,12,24.75,56.3,4.41,ACTIVE,23.0
2026-08-26 14:49:44,zone_8,Server Room,1,1,23.27,60.8,5.62,ACTIVE,23.0
2026-08-26 14:49:44,zone_9,Corridor,7,7,26.97,64.4,3.47,ACTIVE,23.0
2026-08-26 14:49:44,zone_10,Auditorium,109,104,27.68,50.4,24.5,ACTIVE,23.0
2026-08-26 15:04:44,zone_1,Classroom 1,26,25,26.5,51.5,7.55,ACTIVE,23.0
2026-08-26 15:04:44,zone_2,Classroom 2,23,22,27.02,53.1,8.03,ACTIVE,23.0
2026-08-26 15:04:44,zone_3,Lab 1,21,20,25.08,62.0,8.47,ACTIVE,23.0
2026-08-26 15:04:44,zone_4,Lab 2,14,13,27.07,58.6,11.14,ACTIVE,23.0
2026-08-26 15:04:44,zone_5,Office 1,11,10,24.7,58.4,3.49,ACTIVE,23.0
2026-08-26 15:04:44,zone_6,Office 2,11,10,26.0,58.6,4.47,ACTIVE,23.0
2026-08-26 15:04:44,zone_7,Meeting Room,20,19,26.55,61.4,6.51,ACTIVE,23.0
2026-08-26 15:04:44,zone_8,Server Room,2,2,24.56,59.0,8.84,ACTIVE,23.0
2026-08-26 15:04:44,zone_9,Corridor,24,23,27.43,51.2,3.68,ACTIVE,23.0
2026-08-26 15:04:44,zone_10,Auditorium,109,104,26.98,52.5,24.43,ACTIVE,23.0
2026-08-26 15:19:44,zone_1,Classroom 1,25,24,24.82,55.4,5.55,ACTIVE,23.0
2026-08-26 15:19:44,zone_2,Classroom 2,27,26,25.09,52.3,5.94,ACTIVE,23.0
2026-08-26 15:19:44,zone_3,Lab 1,22,21,27.19,54.2,11.71,ACTIVE,23.0
2026-08-26 15:19:44,zone_4,Lab 2,13,12,25.07,54.9,7.88,ACTIVE,23.0
2026-08-26 15:19:44,zone_5,Office 1,15,14,24.25,55.8,3.37,ACTIVE,23.0
2026-08-26 15:19:44,zone_6,Office 2,10,10,25.47,58.3,4.07,ACTIVE,23.0
2026-08-26 15:19:44,zone_7,Meeting Room,18,17,24.95,53.9,4.87,ACTIVE,23.0
2026-08-26 15:19:44,zone_8,Server Room,3,3,24.2,52.7,8.66,ACTIVE,23.0
2026-08-26 15:19:44,zone_9,Corridor,17,16,25.95,58.0,3.01,ACTIVE,23.0
2026-08-26 15:19:44,zone_10,Auditorium,83,79,28.31,55.0,23.72,ACTIVE,23.0
2026-08-26 15:34:44,zone_1,Classroom 1,34,32,26.99,58.4,8.38,ACTIVE,23.0
2026-08-26 15:34:44,zone_2,Classroom 2,33,31,27.6,54.9,8.35,ACTIVE,23.0
2026-08-26 15:34:44,zone_3,Lab 1,16,15,25.09,54.9,8.13,ACTIVE,23.0
2026-08-26 15:34:44,zone_4,Lab 2,21,20,27.17,50.3,11.64,ACTIVE,23.0
2026-08-26 15:34:44,zone_5,Office 1,10,10,24.49,64.1,3.33,ACTIVE,23.0
2026-08-26 15:34:44,zone_6,Office 2,12,11,24.28,50.3,3.22,ACTIVE,23.0
2026-08-26 15:34:44,zone_7,Meeting Room,18,17,26.76,64.8,6.61,ACTIVE,23.0
2026-08-26 15:34:44,zone_8,Server Room,2,2,22.88,51.7,5.62,ACTIVE,23.0
2026-08-26 15:34:44,zone_9,Corridor,15,14,25.28,58.7,2.62,ACTIVE,23.0
2026-08-26 15:34:44,zone_10,Auditorium,113,108,27.15,59.9,24.62,ACTIVE,23.0
2026-08-26 15:49:44,zone_1,Classroom 1,17,16,25.16,50.0,5.66,ACTIVE,23.0
2026-08-26 15:49:44,zone_2,Classroom 2,22,21,26.16,50.8,7.01,ACTIVE,23.0
2026-08-26 15:49:44,zone_3,Lab 1,16,15,24.77,63.0,7.6,ACTIVE,23.0
2026-08-26 15:49:44,zone_4,Lab 2,17,16,25.73,56.1,9.26,ACTIVE,23.0
2026-08-26 15:49:44,zone_5,Office 1,13,12,23.66,54.0,2.81,ACTIVE,23.0
2026-08-26 15:49:44,zone_6,Office 2,13,12,26.38,55.1,4.87,ACTIVE,23.0
2026-08-26 15:49:44,zone_7,Meeting Room,18,17,24.56,56.1,4.49,ACTIVE,23.0
2026-08-26 15:49:44,zone_8,Server Room,3,3,24.66,61.3,9.61,ACTIVE,23.0
2026-08-26 15:49:44,zone_9,Corridor,14,13,25.89,59.4,2.95,ACTIVE,23.0
2026-08-26 15:49:44,zone_10,Auditorium,105,100,28.46,51.6,24.37,ACTIVE,23.0
2026-08-26 16:04:44,zone_1,Classroom 1,33,31,25.25,61.6,6.31,ACTIVE,23.0
2026-08-26 16:04:44,zone_2,Classroom 2,25,24,27.08,53.3,8.1,ACTIVE,23.0
2026-08-26 16:04:44,zone_3,Lab 1,23,22,25.26,62.2,8.91,ACTIVE,23.0
2026-08-26 16:04:44,zone_4,Lab 2,20,19,28.07,63.0,11.57,ACTIVE,23.0
2026-08-26 16:04:44,zone_5,Office 1,12,11,25.22,58.1,3.93,ACTIVE,23.0
2026-08-26 16:04:44,zone_6,Office 2,13,12,26.16,56.2,4.7,ACTIVE,23.0
2026-08-26 16:04:44,zone_7,Meeting Room,12,11,25.41,60.2,5.0,ACTIVE,23.0
2026-08-26 16:04:44,zone_8,Server Room,3,3,24.93,58.8,10.17,ACTIVE,23.0
2026-08-26 16:04:44,zone_9,Corridor,16,15,27.61,57.9,3.58,ACTIVE,23.0
2026-08-26 16:04:44,zone_10,Auditorium,88,84,26.67,59.8,22.74,ACTIVE,23.0
2026-08-26 16:19:44,zone_1,Classroom 1,32,30,25.24,56.0,6.26,ACTIVE,23.0
2026-08-26 16:19:44,zone_2,Classroom 2,29,28,26.64,58.6,7.82,ACTIVE,23.0
2026-08-26 16:19:44,zone_3,Lab 1,23,22,25.37,64.8,9.09,ACTIVE,23.0
2026-08-26 16:19:44,zone_4,Lab 2,15,14,25.09,56.3,8.06,ACTIVE,23.0
2026-08-26 16:19:44,zone_5,Office 1,11,10,25.48,55.8,4.08,ACTIVE,23.0
2026-08-26 16:19:44,zone_6,Office 2,14,13,24.51,62.8,3.51,ACTIVE,23.0
2026-08-26 16:19:44,zone_7,Meeting Room,16,15,26.8,52.3,6.55,ACTIVE,23.0
2026-08-26 16:19:44,zone_8,Server Room,1,1,21.66,64.6,5.06,ACTIVE,23.0
2026-08-26 16:19:44,zone_9,Corridor,18,17,27.89,56.0,3.6,ACTIVE,23.0
2026-08-26 16:19:44,zone_10,Auditorium,79,75,26.38,56.2,21.46,ACTIVE,23.0
2026-08-26 16:34:44,zone_1,Classroom 1,32,30,25.41,53.1,6.46,ACTIVE,23.0
2026-08-26 16:34:44,zone_2,Classroom 2,31,30,25.41,64.4,6.46,ACTIVE,23.0
2026-08-26 16:34:44,zone_3,Lab 1,20,19,26.22,51.4,10.28,ACTIVE,23.0
2026-08-26 16:34:44,zone_4,Lab 2,21,20,26.01,52.3,10.01,ACTIVE,23.0
2026-08-26 16:34:44,zone_5,Office 1,11,10,23.31,62.9,2.43,ACTIVE,23.0
2026-08-26 16:34:44,zone_6,Office 2,13,12,26.31,55.3,4.81,ACTIVE,23.0
2026-08-26 16:34:44,zone_7,Meeting Room,19,18,26.71,62.0,6.62,ACTIVE,23.0
2026-08-26 16:34:44,zone_8,Server Room,2,2,23.92,53.3,7.52,ACTIVE,23.0
2026-08-26 16:34:44,zone_9,Corridor,16,15,27.57,59.7,3.58,ACTIVE,23.0
2026-08-26 16:34:44,zone_10,Auditorium,108,103,29.07,61.5,24.47,ACTIVE,23.0
2026-08-26 16:49:44,zone_1,Classroom 1,21,20,25.04,53.2,5.66,ACTIVE,23.0
2026-08-26 16:49:44,zone_2,Classroom 2,30,29,26.44,57.8,7.63,ACTIVE,23.0
2026-08-26 16:49:44,zone_3,Lab 1,18,17,27.52,55.2,11.42,ACTIVE,23.0
2026-08-26 16:49:44,zone_4,Lab 2,20,19,26.31,56.7,10.43,ACTIVE,23.0
2026-08-26 16:49:44,zone_5,Office 1,11,10,24.81,64.1,3.57,ACTIVE,23.0
2026-08-26 16:49:44,zone_6,Office 2,15,14,25.6,54.5,4.39,ACTIVE,23.0
2026-08-26 16:49:44,zone_7,Meeting Room,17,16,24.16,57.1,4.06,ACTIVE,23.0
2026-08-26 16:49:44,zone_8,Server Room,1,1,21.42,58.8,5.06,ACTIVE,23.0
2026-08-26 16:49:44,zone_9,Corridor,27,26,27.75,62.3,3.71,ACTIVE,23.0
2026-08-26 16:49:44,zone_10,Auditorium,71,68,25.98,58.6,19.87,ACTIVE,23.0
2026-08-26 17:04:44,zone_1,Classroom 1,13,12,25.21,56.3,5.57,ACTIVE,23.0
2026-08-26 17:04:44,zone_2,Classroom 2,8,8,25.41,55.6,5.66,ACTIVE,23.0
2026-08-26 17:04:44,zone_3,Lab 1,19,18,25.24,64.1,8.59,ACTIVE,23.0
2026-08-26 17:04:44,zone_4,Lab 2,22,21,25.61,63.6,9.42,ACTIVE,23.0
2026-08-26 17:04:44,zone_5,Office 1,13,12,24.74,59.1,3.63,ACTIVE,23.0
2026-08-26 17:04:44,zone_6,Office 2,13,12,26.58,61.2,5.02,ACTIVE,23.0
2026-08-26 17:04:44,zone_7,Meeting Room,3,3,25.58,52.0,4.74,ACTIVE,23.0
2026-08-26 17:04:44,zone_8,Server Room,3,3,22.67,50.5,6.19,ACTIVE,23.0
2026-08-26 17:04:44,zone_9,Corridor,14,13,25.32,57.3,2.63,ACTIVE,23.0
2026-08-26 17:04:44,zone_10,Auditorium,8,8,25.29,54.4,15.62,ACTIVE,23.0
2026-08-26 17:19:44,zone_1,Classroom 1,12,11,23.99,50.8,4.11,ACTIVE,23.0
2026-08-26 17:19:44,zone_2,Classroom 2,15,14,25.54,62.7,6.03,ACTIVE,23.0
2026-08-26 17:19:44,zone_3,Lab 1,13,12,25.37,54.7,8.37,ACTIVE,23.0
2026-08-26 17:19:44,zone_4,Lab 2,16,15,26.15,63.9,9.88,ACTIVE,23.0
2026-08-26 17:19:44,zone_5,Office 1,13,12,25.84,59.6,4.46,ACTIVE,23.0
2026-08-26 17:19:44,zone_6,Office 2,13,12,25.3,50.8,4.05,ACTIVE,23.0
2026-08-26 17:19:44,zone_7,Meeting Room,2,2,24.74,60.7,3.88,ACTIVE,23.0
2026-08-26 17:19:44,zone_8,Server Room,1,1,23.95,51.1,7.02,ACTIVE,23.0
2026-08-26 17:19:44,zone_9,Corridor,11,10,26.65,58.4,3.33,ACTIVE,23.0
2026-08-26 17:19:44,zone_10,Auditorium,6,6,27.35,52.5,21.44,ACTIVE,23.0
2026-08-26 17:34:44,zone_1,Classroom 1,5,5,25.43,62.9,5.57,ACTIVE,23.0
2026-08-26 17:34:44,zone_2,Classroom 2,14,13,25.88,64.4,6.39,ACTIVE,23.0
2026-08-26 17:34:44,zone_3,Lab 1,12,11,25.24,57.4,8.09,ACTIVE,23.0
2026-08-26 17:34:44,zone_4,Lab 2,24,23,26.66,53.5,11.29,ACTIVE,23.0
2026-08-26 17:34:44,zone_5,Office 1,11,10,26.21,56.9,4.63,ACTIVE,23.0
2026-08-26 17:34:44,zone_6,Office 2,15,14,26.45,50.5,5.03,ACTIVE,23.0
2026-08-26 17:34:44,zone_7,Meeting Room,2,2,23.4,60.7,2.59,ACTIVE,23.0
2026-08-26 17:34:44,zone_8,Server Room,2,2,23.41,61.5,6.47,ACTIVE,23.0
2026-08-26 17:34:44,zone_9,Corridor,24,23,26.47,61.1,3.38,ACTIVE,23.0
2026-08-26 17:34:44,zone_10,Auditorium,11,10,25.79,50.1,17.4,ACTIVE,23.0
2026-08-26 17:49:44,zone_1,Classroom 1,9,9,25.21,63.5,5.46,ACTIVE,23.0
2026-08-26 17:49:44,zone_2,Classroom 2,12,11,25.18,52.5,5.5,ACTIVE,23.0
2026-08-26 17:49:44,zone_3,Lab 1,16,15,26.42,63.1,10.32,ACTIVE,23.0
2026-08-26 17:49:44,zone_4,Lab 2,13,12,27.43,63.0,11.06,ACTIVE,23.0
2026-08-26 17:49:44,zone_5,Office 1,14,13,25.0,51.4,3.88,ACTIVE,23.0
2026-08-26 17:49:44,zone_6,Office 2,11,10,25.34,51.8,3.97,ACTIVE,23.0
2026-08-26 17:49:44,zone_7,Meeting Room,4,4,23.86,64.1,3.14,ACTIVE,23.0
2026-08-26 17:49:44,zone_8,Server Room,2,2,22.37,56.0,5.62,ACTIVE,23.0
2026-08-26 17:49:44,zone_9,Corridor,18,17,27.48,62.8,3.6,ACTIVE,23.0
2026-08-26 17:49:44,zone_10,Auditorium,3,3,26.0,51.8,17.91,ACTIVE,23.0
2026-08-26 18:04:44,zone_1,Classroom 1,4,4,24.04,51.0,3.91,ACTIVE,23.0
2026-08-26 18:04:44,zone_2,Classroom 2,9,9,24.08,53.1,4.14,ACTIVE,23.0
2026-08-26 18:04:44,zone_3,Lab 1,8,8,24.79,60.3,7.13,ACTIVE,23.0
2026-08-26 18:04:44,zone_4,Lab 2,3,3,24.62,56.9,6.49,ACTIVE,23.0
2026-08-26 18:04:44,zone_5,Office 1,4,4,23.53,58.0,2.27,ACTIVE,23.0
2026-08-26 18:04:44,zone_6,Office 2,4,4,24.73,63.3,3.18,ACTIVE,23.0
2026-08-26 18:04:44,zone_7,Meeting Room,3,3,23.08,60.2,2.33,ACTIVE,23.0
2026-08-26 18:04:44,zone_8,Server Room,2,2,22.56,52.5,5.62,ACTIVE,23.0
2026-08-26 18:04:44,zone_9,Corridor,26,25,26.5,58.3,3.42,ACTIVE,23.0
2026-08-26 18:04:44,zone_10,Auditorium,4,4,27.47,53.5,21.37,ACTIVE,23.0
2026-08-26 18:19:44,zone_1,Classroom 1,7,7,23.7,64.9,3.62,ACTIVE,23.0
2026-08-26 18:19:44,zone_2,Classroom 2,9,9,24.2,51.2,4.28,ACTIVE,23.0
2026-08-26 18:19:44,zone_3,Lab 1,3,3,24.28,57.2,5.93,ACTIVE,23.0
2026-08-26 18:19:44,zone_4,Lab 2,6,6,25.98,51.3,8.95,ACTIVE,23.0
2026-08-26 18:19:44,zone_5,Office 1,6,6,23.83,55.2,2.61,ACTIVE,23.0
2026-08-26 18:19:44,zone_6,Office 2,4,4,24.16,58.3,2.75,ACTIVE,23.0
2026-08-26 18:19:44,zone_7,Meeting Room,3,3,25.57,55.8,4.73,ACTIVE,23.0
2026-08-26 18:19:44,zone_8,Server Room,3,3,24.02,54.7,8.29,ACTIVE,23.0
2026-08-26 18:19:44,zone_9,Corridor,21,20,28.05,51.7,3.64,ACTIVE,23.0
2026-08-26 18:19:44,zone_10,Auditorium,2,2,27.01,56.3,21.31,ACTIVE,23.0
2026-08-26 18:34:44,zone_1,Classroom 1,13,12,24.08,58.6,4.25,ACTIVE,23.0
2026-08-26 18:34:44,zone_2,Classroom 2,11,10,25.76,61.2,6.14,ACTIVE,23.0
2026-08-26 18:34:44,zone_3,Lab 1,5,5,26.55,56.7,9.82,ACTIVE,23.0
2026-08-26 18:34:44,zone_4,Lab 2,7,7,27.4,60.9,10.7,ACTIVE,23.0
2026-08-26 18:34:44,zone_5,Office 1,6,6,24.46,55.9,3.08,ACTIVE,23.0
2026-08-26 18:34:44,zone_6,Office 2,5,5,24.22,50.4,2.85,ACTIVE,23.0
2026-08-26 18:34:44,zone_7,Meeting Room,3,3,25.03,54.5,4.21,ACTIVE,23.0
2026-08-26 18:34:44,zone_8,Server Room,1,1,23.58,64.0,6.26,ACTIVE,23.0
2026-08-26 18:34:44,zone_9,Corridor,19,18,26.01,57.7,3.07,ACTIVE,23.0
2026-08-26 18:34:44,zone_10,Auditorium,9,9,27.0,53.6,21.53,ACTIVE,23.0
2026-08-26 18:49:44,zone_1,Classroom 1,14,13,26.15,60.0,6.7,ACTIVE,23.0
2026-08-26 18:49:44,zone_2,Classroom 2,4,4,24.5,57.1,4.45,ACTIVE,23.0
2026-08-26 18:49:44,zone_3,Lab 1,5,5,25.95,54.0,8.83,ACTIVE,23.0
2026-08-26 18:49:44,zone_4,Lab 2,7,7,26.25,64.7,9.47,ACTIVE,23.0
2026-08-26 18:49:44,zone_5,Office 1,4,4,23.34,60.5,2.13,ACTIVE,23.0
2026-08-26 18:49:44,zone_6,Office 2,3,3,25.08,54.8,3.39,ACTIVE,23.0
2026-08-26 18:49:44,zone_7,Meeting Room,1,1,24.22,52.2,3.33,ACTIVE,23.0
2026-08-26 18:49:44,zone_8,Server Room,3,3,24.37,62.7,9.01,ACTIVE,23.0
2026-08-26 18:49:44,zone_9,Corridor,24,23,27.02,52.2,3.68,ACTIVE,23.0
2026-08-26 18:49:44,zone_10,Auditorium,9,9,27.95,55.6,21.53,ACTIVE,23.0
2026-08-26 19:04:44,zone_1,Classroom 1,2,2,25.85,61.5,5.95,ACTIVE,23.0
2026-08-26 19:04:44,zone_2,Classroom 2,1,1,26.19,50.5,6.32,ACTIVE,23.0
2026-08-26 19:04:44,zone_3,Lab 1,5,5,24.61,57.3,6.62,ACTIVE,23.0
2026-08-26 19:04:44,zone_4,Lab 2,2,2,24.21,55.2,5.74,ACTIVE,23.0
2026-08-26 19:04:44,zone_5,Office 1,3,3,23.81,55.2,2.43,ACTIVE,23.0
2026-08-26 19:04:44,zone_6,Office 2,1,1,23.63,50.2,2.18,ACTIVE,23.0
2026-08-26 19:04:44,zone_7,Meeting Room,4,4,25.07,64.5,4.3,ACTIVE,23.0
2026-08-26 19:04:44,zone_8,Server Room,0,0,23.18,60.8,4.87,ACTIVE,23.0
2026-08-26 19:04:44,zone_9,Corridor,12,11,25.89,54.3,2.92,ACTIVE,23.0
2026-08-26 19:04:44,zone_10,Auditorium,23,22,28.06,64.6,21.94,ACTIVE,23.0
2026-08-26 19:19:44,zone_1,Classroom 1,6,6,24.49,56.1,4.51,ACTIVE,23.0
2026-08-26 19:19:44,zone_2,Classroom 2,7,7,24.8,62.0,4.91,ACTIVE,23.0
2026-08-26 19:19:44,zone_3,Lab 1,5,5,25.77,52.2,8.53,ACTIVE,23.0
2026-08-26 19:19:44,zone_4,Lab 2,1,1,24.85,55.2,6.72,ACTIVE,23.0
2026-08-26 19:19:44,zone_5,Office 1,2,2,24.0,57.2,2.52,ACTIVE,23.0
2026-08-26 19:19:44,zone_6,Office 2,1,1,25.05,54.4,3.26,ACTIVE,23.0
2026-08-26 19:19:44,zone_7,Meeting Room,3,3,23.31,61.1,2.56,ACTIVE,23.0
2026-08-26 19:19:44,zone_8,Server Room,0,0,22.97,52.6,4.5,ACTIVE,23.0
2026-08-26 19:19:44,zone_9,Corridor,6,6,25.69,51.3,2.75,ACTIVE,23.0
2026-08-26 19:19:44,zone_10,Auditorium,13,12,26.55,53.9,20.08,ACTIVE,23.0
2026-08-26 19:34:44,zone_1,Classroom 1,8,8,23.79,64.1,3.77,ACTIVE,23.0
2026-08-26 19:34:44,zone_2,Classroom 2,2,2,23.95,58.7,3.73,ACTIVE,23.0
2026-08-26 19:34:44,zone_3,Lab 1,4,4,24.35,53.3,6.12,ACTIVE,23.0
2026-08-26 19:34:44,zone_4,Lab 2,3,3,26.49,53.5,9.57,ACTIVE,23.0
2026-08-26 19:34:44,zone_5,Office 1,1,1,22.78,63.5,1.71,ACTIVE,23.0
2026-08-26 19:34:44,zone_6,Office 2,2,2,24.68,62.7,3.03,ACTIVE,23.0
2026-08-26 19:34:44,zone_7,Meeting Room,3,3,25.88,63.2,5.03,ACTIVE,23.0
2026-08-26 19:34:44,zone_8,Server Room,0,0,22.17,56.1,4.5,ACTIVE,23.0
